file,prompt_key,rating,rater_0.csv,rater_1.csv,rater_2.csv,model,majority,maj_agreement_with_model,worst_case
1.56._Češi_a_Němci_o_nacionalismu_a_strachu.txt,fakta_a_nazory,single_choice,Ano,Ano,,Ano,Ano,True,--WORST-CASE
1.56._Češi_a_Němci_o_nacionalismu_a_strachu.txt,funkce,single_choice,kontextuální informace,aktuálních fakta a události,,aktuálních fakta a události,aktuálních fakta a události,True,--WORST-CASE
1.56._Češi_a_Němci_o_nacionalismu_a_strachu.txt,hard_news,single_choice,Ne,Ne,Ne,Ne,Ne,True,--WORST-CASE
1.56._Češi_a_Němci_o_nacionalismu_a_strachu.txt,informace,single_choice,Ano,Ne,Ne,Ne,Ne,True,--WORST-CASE
1.56._Češi_a_Němci_o_nacionalismu_a_strachu.txt,konflikt,single_choice,Ne,Ne,,Ano,Ne,False,--WORST-CASE
1.56._Češi_a_Němci_o_nacionalismu_a_strachu.txt,kontext,single_choice,Ne,Ne,Ne,Ano,Ne,False,--WORST-CASE
1.56._Češi_a_Němci_o_nacionalismu_a_strachu.txt,kriterium,single_choice,vyhovující,vyhovující,vyhovující,vyhovující,vyhovující,True,--WORST-CASE
1.56._Češi_a_Němci_o_nacionalismu_a_strachu.txt,lokalni_dopad,single_choice,Ne,Ne,Ne,Ne,Ne,True,--WORST-CASE
1.56._Češi_a_Němci_o_nacionalismu_a_strachu.txt,morbidnost,single_choice,Ne,Ne,Ne,Ne,Ne,True,--WORST-CASE
1.56._Češi_a_Němci_o_nacionalismu_a_strachu.txt,negativni_vyzneni,single_choice,Ano,Ano,,Ne,Ano,False,--WORST-CASE
1.56._Češi_a_Němci_o_nacionalismu_a_strachu.txt,nekompetence,single_choice,Ne,Ne,,Ne,Ne,True,--WORST-CASE
1.56._Češi_a_Němci_o_nacionalismu_a_strachu.txt,obtezujici_okolnosti,single_choice,Ne,Ne,Ne,Ne,Ne,True,--WORST-CASE
1.56._Češi_a_Němci_o_nacionalismu_a_strachu.txt,odborny_zdroj,single_choice,Ano,Ne,,Ne,Ano,False,--WORST-CASE
1.56._Češi_a_Němci_o_nacionalismu_a_strachu.txt,odstavce,single_choice,6,6,6,1,6,False,--WORST-CASE
1.56._Češi_a_Němci_o_nacionalismu_a_strachu.txt,personalizace,single_choice,Ne,Ne,Ne,Ne,Ne,True,--WORST-CASE
1.56._Češi_a_Němci_o_nacionalismu_a_strachu.txt,podpora,single_choice,Ne,Ne,Ne,Ne,Ne,True,--WORST-CASE
1.56._Češi_a_Němci_o_nacionalismu_a_strachu.txt,politicka_zprava,single_choice,Ne,Ano,Ano,Ano,Ano,True,--WORST-CASE
1.56._Češi_a_Němci_o_nacionalismu_a_strachu.txt,pozadavky,single_choice,Ne,Ne,Ne,Ne,Ne,True,--WORST-CASE
1.56._Češi_a_Němci_o_nacionalismu_a_strachu.txt,problemy,single_choice,Ne,Ne,Ne,Ne,Ne,True,--WORST-CASE
1.56._Češi_a_Němci_o_nacionalismu_a_strachu.txt,protichudna_hlediska,single_choice,Ne,Ne,,Ano,Ne,False,--WORST-CASE
1.56._Češi_a_Němci_o_nacionalismu_a_strachu.txt,pyramida,single_choice,Ano,Ano,,Ne,Ano,False,--WORST-CASE
1.56._Češi_a_Němci_o_nacionalismu_a_strachu.txt,rady,single_choice,Ne,Ne,Ne,Ne,Ne,True,--WORST-CASE
1.56._Češi_a_Němci_o_nacionalismu_a_strachu.txt,reakce,single_choice,Ne,Ne,Ne,Ne,Ne,True,--WORST-CASE
1.56._Češi_a_Němci_o_nacionalismu_a_strachu.txt,senzacnost,single_choice,Ne,Ne,Ne,Ne,Ne,True,--WORST-CASE
1.56._Češi_a_Němci_o_nacionalismu_a_strachu.txt,skandal,single_choice,Ne,Ne,,Ne,Ne,True,--WORST-CASE
1.56._Češi_a_Němci_o_nacionalismu_a_strachu.txt,soukromy_ramec,single_choice,Ne,Ne,,Ne,Ne,True,--WORST-CASE
1.56._Češi_a_Němci_o_nacionalismu_a_strachu.txt,soukromy_zivot,single_choice,Ne,Ne,Ne,Ne,Ne,True,--WORST-CASE
1.56._Češi_a_Němci_o_nacionalismu_a_strachu.txt,strategicke,single_choice,Ne,Ano,,Ne,Ano,False,--WORST-CASE
1.56._Češi_a_Němci_o_nacionalismu_a_strachu.txt,validace,single_choice,Ne,Ne,Ne,Ne,Ne,True,--WORST-CASE
1.56._Češi_a_Němci_o_nacionalismu_a_strachu.txt,vecne,single_choice,Ne,Ne,,Ano,Ne,False,--WORST-CASE
1.56._Češi_a_Němci_o_nacionalismu_a_strachu.txt,vyvazenost,single_choice,různé úhly pohledu,různé úhly pohledu,,různé úhly pohledu,různé úhly pohledu,True,--WORST-CASE
1.56._Češi_a_Němci_o_nacionalismu_a_strachu.txt,vzdelavani,single_choice,Ne,Ne,Ne,Ne,Ne,True,--WORST-CASE
1.57._Policisté_zatýkali_podle_manuálu.txt,dopad,single_choice,Ne,Ne,Ne,Ano,Ne,False,--WORST-CASE
1.57._Policisté_zatýkali_podle_manuálu.txt,dotazy,single_choice,Ne,Ne,Ne,Ne,Ne,True,--WORST-CASE
1.57._Policisté_zatýkali_podle_manuálu.txt,emoce,single_choice,Ne,Ne,Ne,Ne,Ne,True,--WORST-CASE
1.57._Policisté_zatýkali_podle_manuálu.txt,hard_news,single_choice,Ne,Ne,Ne,Ano,Ne,False,--WORST-CASE
1.57._Policisté_zatýkali_podle_manuálu.txt,informace,single_choice,Ano,Ne,Ne,Ne,Ne,True,--WORST-CASE
1.57._Policisté_zatýkali_podle_manuálu.txt,kontext,single_choice,Ne,Ne,Ne,Ano,Ne,False,--WORST-CASE
1.57._Policisté_zatýkali_podle_manuálu.txt,kriterium,single_choice,vyhovující,vyhovující,vyhovující,vyhovující,vyhovující,True,--WORST-CASE
1.57._Policisté_zatýkali_podle_manuálu.txt,lokalni_dopad,single_choice,Ne,Ne,Ne,Ne,Ne,True,--WORST-CASE
1.57._Policisté_zatýkali_podle_manuálu.txt,morbidnost,single_choice,Ne,Ne,Ne,Ne,Ne,True,--WORST-CASE
1.57._Policisté_zatýkali_podle_manuálu.txt,obtezujici_okolnosti,single_choice,Ne,Ne,Ne,Ne,Ne,True,--WORST-CASE
1.57._Policisté_zatýkali_podle_manuálu.txt,odstavce,single_choice,2,3,2,2,2,True,--WORST-CASE
1.57._Policisté_zatýkali_podle_manuálu.txt,personalizace,single_choice,Ne,Ne,Ne,Ne,Ne,True,--WORST-CASE
1.57._Policisté_zatýkali_podle_manuálu.txt,podpora,single_choice,Ne,Ne,Ne,Ne,Ne,True,--WORST-CASE
1.57._Policisté_zatýkali_podle_manuálu.txt,politicka_zprava,single_choice,Ne,Ne,Ne,Ano,Ne,False,--WORST-CASE
1.57._Policisté_zatýkali_podle_manuálu.txt,pozadavky,single_choice,Ne,Ne,Ne,Ne,Ne,True,--WORST-CASE
1.57._Policisté_zatýkali_podle_manuálu.txt,problemy,single_choice,Ne,Ne,Ne,Ne,Ne,True,--WORST-CASE
1.57._Policisté_zatýkali_podle_manuálu.txt,rady,single_choice,Ne,Ne,Ne,Ne,Ne,True,--WORST-CASE
1.57._Policisté_zatýkali_podle_manuálu.txt,reakce,single_choice,Ne,Ne,Ne,Ne,Ne,True,--WORST-CASE
1.57._Policisté_zatýkali_podle_manuálu.txt,senzacnost,single_choice,Ne,Ne,Ne,Ne,Ne,True,--WORST-CASE
1.57._Policisté_zatýkali_podle_manuálu.txt,soukromy_zivot,single_choice,Ne,Ne,Ne,Ne,Ne,True,--WORST-CASE
1.57._Policisté_zatýkali_podle_manuálu.txt,validace,single_choice,Ne,Ne,Ne,Ne,Ne,True,--WORST-CASE
1.57._Policisté_zatýkali_podle_manuálu.txt,vzdelavani,single_choice,Ne,Ne,Ne,Ne,Ne,True,--WORST-CASE
1.58._Buď_Čunek_nebo_my_navrhovala_část_zelených.txt,citace_a_parafraze,single_choice,Ano,Ano,Ano,Ano,Ano,True,--WORST-CASE
1.58._Buď_Čunek_nebo_my_navrhovala_část_zelených.txt,dopad,single_choice,Ne,Ne,Ne,Ano,Ne,False,--WORST-CASE
1.58._Buď_Čunek_nebo_my_navrhovala_část_zelených.txt,dotazy,single_choice,Ne,Ne,Ne,Ne,Ne,True,--WORST-CASE
1.58._Buď_Čunek_nebo_my_navrhovala_část_zelených.txt,emoce,single_choice,Ne,Ne,Ne,Ano,Ne,False,--WORST-CASE
1.58._Buď_Čunek_nebo_my_navrhovala_část_zelených.txt,fakta_a_nazory,single_choice,Ano,Ano,Ano,Ano,Ano,True,--WORST-CASE
1.58._Buď_Čunek_nebo_my_navrhovala_část_zelených.txt,funkce,single_choice,kontextuální informace,aktuálních fakta a události,kontextuální informace,aktuálních fakta a události,kontextuální informace,False,--WORST-CASE
1.58._Buď_Čunek_nebo_my_navrhovala_část_zelených.txt,hard_news,single_choice,Ano,Ano,Ne,Ano,Ano,True,--WORST-CASE
1.58._Buď_Čunek_nebo_my_navrhovala_část_zelených.txt,informace,single_choice,Ne,Ne,Ne,Ano,Ne,False,--WORST-CASE
1.58._Buď_Čunek_nebo_my_navrhovala_část_zelených.txt,konflikt,single_choice,Ano,Ne,Ano,Ano,Ano,True,--WORST-CASE
1.58._Buď_Čunek_nebo_my_navrhovala_část_zelených.txt,kontext,single_choice,Ano,Ne,Ne,Ano,Ne,False,--WORST-CASE
1.58._Buď_Čunek_nebo_my_navrhovala_část_zelených.txt,kriterium,single_choice,vyhovující,vyhovující,vyhovující,vyhovující,vyhovující,True,--WORST-CASE
1.58._Buď_Čunek_nebo_my_navrhovala_část_zelených.txt,lokalni_dopad,single_choice,Ne,Ne,Ne,Ne,Ne,True,--WORST-CASE
1.58._Buď_Čunek_nebo_my_navrhovala_část_zelených.txt,morbidnost,single_choice,Ne,Ne,Ne,Ne,Ne,True,--WORST-CASE
1.58._Buď_Čunek_nebo_my_navrhovala_část_zelených.txt,negativni_vyzneni,single_choice,Ne,Ne,Ne,Ano,Ne,False,--WORST-CASE
1.58._Buď_Čunek_nebo_my_navrhovala_část_zelených.txt,nekompetence,single_choice,Ano,Ano,Ano,Ano,Ano,True,--WORST-CASE
1.58._Buď_Čunek_nebo_my_navrhovala_část_zelených.txt,obtezujici_okolnosti,single_choice,Ne,Ne,Ne,Ne,Ne,True,--WORST-CASE
1.58._Buď_Čunek_nebo_my_navrhovala_část_zelených.txt,odborny_zdroj,single_choice,Ne,Ne,Ne,Ne,Ne,True,--WORST-CASE
1.58._Buď_Čunek_nebo_my_navrhovala_část_zelených.txt,odstavce,single_choice,12,12,12,3,12,False,--WORST-CASE
1.58._Buď_Čunek_nebo_my_navrhovala_část_zelených.txt,personalizace,single_choice,Ne,Ne,Ne,Ne,Ne,True,--WORST-CASE
1.58._Buď_Čunek_nebo_my_navrhovala_část_zelených.txt,podpora,single_choice,Ne,Ne,Ne,Ne,Ne,True,--WORST-CASE
1.58._Buď_Čunek_nebo_my_navrhovala_část_zelených.txt,politicka_zprava,single_choice,Ano,Ano,Ano,Ano,Ano,True,--WORST-CASE
1.58._Buď_Čunek_nebo_my_navrhovala_část_zelených.txt,pozadavky,single_choice,Ne,Ne,Ne,Ano,Ne,False,--WORST-CASE
1.58._Buď_Čunek_nebo_my_navrhovala_část_zelených.txt,problemy,single_choice,Ne,Ne,Ne,Ne,Ne,True,--WORST-CASE
1.58._Buď_Čunek_nebo_my_navrhovala_část_zelených.txt,protichudna_hlediska,single_choice,Ano,Ano,Ano,Ano,Ano,True,--WORST-CASE
1.58._Buď_Čunek_nebo_my_navrhovala_část_zelených.txt,pyramida,single_choice,Ano,Ano,Ano,Ne,Ano,False,--WORST-CASE
1.58._Buď_Čunek_nebo_my_navrhovala_část_zelených.txt,rady,single_choice,Ne,Ne,Ne,Ne,Ne,True,--WORST-CASE
1.58._Buď_Čunek_nebo_my_navrhovala_část_zelených.txt,reakce,single_choice,Ne,Ne,Ne,Ano,Ne,False,--WORST-CASE
1.58._Buď_Čunek_nebo_my_navrhovala_část_zelených.txt,senzacnost,single_choice,Ne,Ne,Ne,Ne,Ne,True,--WORST-CASE
1.58._Buď_Čunek_nebo_my_navrhovala_část_zelených.txt,skandal,single_choice,Ne,Ano,Ne,Ano,Ne,False,--WORST-CASE
1.58._Buď_Čunek_nebo_my_navrhovala_část_zelených.txt,soukromy_ramec,single_choice,Ne,Ne,Ne,Ne,Ne,True,--WORST-CASE
1.58._Buď_Čunek_nebo_my_navrhovala_část_zelených.txt,soukromy_zivot,single_choice,Ne,Ne,Ne,Ne,Ne,True,--WORST-CASE
1.58._Buď_Čunek_nebo_my_navrhovala_část_zelených.txt,strategicke,single_choice,Ano,Ano,Ano,Ano,Ano,True,--WORST-CASE
1.58._Buď_Čunek_nebo_my_navrhovala_část_zelených.txt,validace,single_choice,Ne,Ne,Ne,Ano,Ne,False,--WORST-CASE
1.58._Buď_Čunek_nebo_my_navrhovala_část_zelených.txt,vecne,single_choice,Ne,Ne,Ne,Ano,Ne,False,--WORST-CASE
1.58._Buď_Čunek_nebo_my_navrhovala_část_zelených.txt,vyvazenost,single_choice,různé úhly pohledu,různé úhly pohledu,různé úhly pohledu,různé úhly pohledu,různé úhly pohledu,True,--WORST-CASE
1.58._Buď_Čunek_nebo_my_navrhovala_část_zelených.txt,vzdelavani,single_choice,Ne,Ne,Ne,Ne,Ne,True,--WORST-CASE
1.59._Zákoník_práce_dopadl_i_na_hrady.txt,citace_a_parafraze,single_choice,Ano,Ano,,Ano,Ano,True,--WORST-CASE
1.59._Zákoník_práce_dopadl_i_na_hrady.txt,dopad,single_choice,Ne,Ne,Ano,Ano,Ne,False,--WORST-CASE
1.59._Zákoník_práce_dopadl_i_na_hrady.txt,dotazy,single_choice,Ne,Ne,Ne,Ne,Ne,True,--WORST-CASE
1.59._Zákoník_práce_dopadl_i_na_hrady.txt,emoce,single_choice,Ne,Ne,Ne,Ne,Ne,True,--WORST-CASE
1.59._Zákoník_práce_dopadl_i_na_hrady.txt,fakta_a_nazory,single_choice,Ano,Ano,,Ano,Ano,True,--WORST-CASE
1.59._Zákoník_práce_dopadl_i_na_hrady.txt,funkce,single_choice,aktuálních fakta a události,interpretace,,aktuálních fakta a události,aktuálních fakta a události,True,--WORST-CASE
1.59._Zákoník_práce_dopadl_i_na_hrady.txt,hard_news,single_choice,Ne,Ne,Ne,Ano,Ne,False,--WORST-CASE
1.59._Zákoník_práce_dopadl_i_na_hrady.txt,informace,single_choice,Ne,Ne,Ne,Ne,Ne,True,--WORST-CASE
1.59._Zákoník_práce_dopadl_i_na_hrady.txt,konflikt,single_choice,Ne,Ne,,Ano,Ne,False,--WORST-CASE
1.59._Zákoník_práce_dopadl_i_na_hrady.txt,kontext,single_choice,Ne,Ne,Ne,Ne,Ne,True,--WORST-CASE
1.59._Zákoník_práce_dopadl_i_na_hrady.txt,kriterium,single_choice,vyhovující,vyhovující,vyhovující,vyhovující,vyhovující,True,--WORST-CASE
1.59._Zákoník_práce_dopadl_i_na_hrady.txt,lokalni_dopad,single_choice,Ne,Ne,Ne,Ano,Ne,False,--WORST-CASE
1.59._Zákoník_práce_dopadl_i_na_hrady.txt,morbidnost,single_choice,Ne,Ne,Ne,Ne,Ne,True,--WORST-CASE
1.59._Zákoník_práce_dopadl_i_na_hrady.txt,negativni_vyzneni,single_choice,Ne,Ano,,Ne,Ano,False,--WORST-CASE
1.59._Zákoník_práce_dopadl_i_na_hrady.txt,nekompetence,single_choice,Ne,Ne,,Ne,Ne,True,--WORST-CASE
1.59._Zákoník_práce_dopadl_i_na_hrady.txt,obtezujici_okolnosti,single_choice,Ne,Ne,Ne,Ne,Ne,True,--WORST-CASE
1.59._Zákoník_práce_dopadl_i_na_hrady.txt,odborny_zdroj,single_choice,Ano,Ne,,Ano,Ano,True,--WORST-CASE
1.59._Zákoník_práce_dopadl_i_na_hrady.txt,odstavce,single_choice,3,3,3,2,3,False,--WORST-CASE
1.59._Zákoník_práce_dopadl_i_na_hrady.txt,personalizace,single_choice,Ne,Ne,Ne,Ne,Ne,True,--WORST-CASE
1.59._Zákoník_práce_dopadl_i_na_hrady.txt,podpora,single_choice,Ne,Ne,Ne,Ne,Ne,True,--WORST-CASE
1.59._Zákoník_práce_dopadl_i_na_hrady.txt,politicka_zprava,single_choice,Ne,Ano,Ano,Ne,Ano,False,--WORST-CASE
1.59._Zákoník_práce_dopadl_i_na_hrady.txt,pozadavky,single_choice,Ne,Ne,Ne,Ne,Ne,True,--WORST-CASE
1.59._Zákoník_práce_dopadl_i_na_hrady.txt,problemy,single_choice,Ne,Ne,Ne,Ne,Ne,True,--WORST-CASE
1.59._Zákoník_práce_dopadl_i_na_hrady.txt,protichudna_hlediska,single_choice,Ne,Ne,,Ne,Ne,True,--WORST-CASE
1.59._Zákoník_práce_dopadl_i_na_hrady.txt,pyramida,single_choice,Ano,Ano,,Ne,Ano,False,--WORST-CASE
1.59._Zákoník_práce_dopadl_i_na_hrady.txt,rady,single_choice,Ne,Ne,Ne,Ne,Ne,True,--WORST-CASE
1.59._Zákoník_práce_dopadl_i_na_hrady.txt,reakce,single_choice,Ne,Ne,Ano,Ne,Ne,True,--WORST-CASE
1.59._Zákoník_práce_dopadl_i_na_hrady.txt,senzacnost,single_choice,Ne,Ne,Ne,Ne,Ne,True,--WORST-CASE
1.59._Zákoník_práce_dopadl_i_na_hrady.txt,skandal,single_choice,Ne,Ne,,Ne,Ne,True,--WORST-CASE
1.59._Zákoník_práce_dopadl_i_na_hrady.txt,soukromy_ramec,single_choice,Ne,Ne,,Ne,Ne,True,--WORST-CASE
1.59._Zákoník_práce_dopadl_i_na_hrady.txt,soukromy_zivot,single_choice,Ne,Ne,Ne,Ne,Ne,True,--WORST-CASE
1.59._Zákoník_práce_dopadl_i_na_hrady.txt,strategicke,single_choice,Ne,Ne,,Ne,Ne,True,--WORST-CASE
1.59._Zákoník_práce_dopadl_i_na_hrady.txt,validace,single_choice,Ne,Ne,Ne,Ne,Ne,True,--WORST-CASE
1.59._Zákoník_práce_dopadl_i_na_hrady.txt,vecne,single_choice,Ano,Ano,,Ne,Ano,False,--WORST-CASE
1.59._Zákoník_práce_dopadl_i_na_hrady.txt,vyvazenost,single_choice,jednostrannost,jednostrannost,,různé úhly pohledu,jednostrannost,False,--WORST-CASE
1.59._Zákoník_práce_dopadl_i_na_hrady.txt,vzdelavani,single_choice,Ne,Ano,Ne,Ne,Ne,True,--WORST-CASE
1.6._Květinko_hýčkal_Zeman_Volfovou.txt,citace_a_parafraze,single_choice,Ano,Ano,Ano,Ano,Ano,True,--WORST-CASE
1.6._Květinko_hýčkal_Zeman_Volfovou.txt,dopad,single_choice,Ne,Ne,Ne,Ne,Ne,True,--WORST-CASE
1.6._Květinko_hýčkal_Zeman_Volfovou.txt,dotazy,single_choice,Ne,Ne,Ne,Ne,Ne,True,--WORST-CASE
1.6._Květinko_hýčkal_Zeman_Volfovou.txt,emoce,single_choice,Ne,Ne,,Ne,Ne,True,--WORST-CASE
1.6._Květinko_hýčkal_Zeman_Volfovou.txt,fakta_a_nazory,single_choice,Ano,Ne,Ne,Ano,Ne,False,--WORST-CASE
1.6._Květinko_hýčkal_Zeman_Volfovou.txt,funkce,single_choice,interpretace,názory,názory,aktuálních fakta a události,názory,False,--WORST-CASE
1.6._Květinko_hýčkal_Zeman_Volfovou.txt,hard_news,single_choice,Ano,Ne,Ano,Ne,Ano,False,--WORST-CASE
1.6._Květinko_hýčkal_Zeman_Volfovou.txt,informace,single_choice,Ne,Ne,Ne,Ne,Ne,True,--WORST-CASE
1.6._Květinko_hýčkal_Zeman_Volfovou.txt,konflikt,single_choice,Ne,Ne,Ne,Ne,Ne,True,--WORST-CASE
1.6._Květinko_hýčkal_Zeman_Volfovou.txt,kontext,single_choice,Ne,Ne,Ano,Ano,Ne,False,--WORST-CASE
1.6._Květinko_hýčkal_Zeman_Volfovou.txt,kriterium,single_choice,vyhovující,vyhovující,vyhovující,vyhovující,vyhovující,True,--WORST-CASE
1.6._Květinko_hýčkal_Zeman_Volfovou.txt,lokalni_dopad,single_choice,Ne,Ne,Ne,Ne,Ne,True,--WORST-CASE
1.6._Květinko_hýčkal_Zeman_Volfovou.txt,morbidnost,single_choice,Ne,Ne,Ne,Ne,Ne,True,--WORST-CASE
1.6._Květinko_hýčkal_Zeman_Volfovou.txt,negativni_vyzneni,single_choice,Ne,Ne,Ne,Ne,Ne,True,--WORST-CASE
1.6._Květinko_hýčkal_Zeman_Volfovou.txt,nekompetence,single_choice,Ne,Ne,Ne,Ne,Ne,True,--WORST-CASE
1.6._Květinko_hýčkal_Zeman_Volfovou.txt,obtezujici_okolnosti,single_choice,Ne,Ne,Ne,Ne,Ne,True,--WORST-CASE
1.6._Květinko_hýčkal_Zeman_Volfovou.txt,odborny_zdroj,single_choice,Ne,Ne,Ne,Ne,Ne,True,--WORST-CASE
1.6._Květinko_hýčkal_Zeman_Volfovou.txt,odstavce,single_choice,9,9,9,3,9,False,--WORST-CASE
1.6._Květinko_hýčkal_Zeman_Volfovou.txt,personalizace,single_choice,Ano,Ne,Ano,Ano,Ano,True,--WORST-CASE
1.6._Květinko_hýčkal_Zeman_Volfovou.txt,podpora,single_choice,Ne,Ne,Ne,Ne,Ne,True,--WORST-CASE
1.6._Květinko_hýčkal_Zeman_Volfovou.txt,politicka_zprava,single_choice,Ano,Ano,Ano,Ano,Ano,True,--WORST-CASE
1.6._Květinko_hýčkal_Zeman_Volfovou.txt,pozadavky,single_choice,Ne,Ne,Ne,Ne,Ne,True,--WORST-CASE
1.6._Květinko_hýčkal_Zeman_Volfovou.txt,problemy,single_choice,Ne,Ne,Ne,Ne,Ne,True,--WORST-CASE
1.6._Květinko_hýčkal_Zeman_Volfovou.txt,protichudna_hlediska,single_choice,Ne,Ne,Ne,Ano,Ne,False,--WORST-CASE
1.6._Květinko_hýčkal_Zeman_Volfovou.txt,pyramida,single_choice,Ne,Ne,Ne,Ne,Ne,True,--WORST-CASE
1.6._Květinko_hýčkal_Zeman_Volfovou.txt,rady,single_choice,Ne,Ne,Ne,Ne,Ne,True,--WORST-CASE
1.6._Květinko_hýčkal_Zeman_Volfovou.txt,reakce,single_choice,Ne,Ne,Ne,Ano,Ne,False,--WORST-CASE
1.6._Květinko_hýčkal_Zeman_Volfovou.txt,senzacnost,single_choice,Ano,Ne,Ano,Ne,Ano,False,--WORST-CASE
1.6._Květinko_hýčkal_Zeman_Volfovou.txt,skandal,single_choice,Ne,Ne,Ne,Ne,Ne,True,--WORST-CASE
1.6._Květinko_hýčkal_Zeman_Volfovou.txt,soukromy_ramec,single_choice,Ne,Ne,Ne,Ne,Ne,True,--WORST-CASE
1.6._Květinko_hýčkal_Zeman_Volfovou.txt,soukromy_zivot,single_choice,Ne,Ne,Ne,Ne,Ne,True,--WORST-CASE
1.6._Květinko_hýčkal_Zeman_Volfovou.txt,strategicke,single_choice,Ne,Ne,Ano,Ne,Ne,True,--WORST-CASE
1.6._Květinko_hýčkal_Zeman_Volfovou.txt,validace,single_choice,Ne,Ne,Ne,Ne,Ne,True,--WORST-CASE
1.6._Květinko_hýčkal_Zeman_Volfovou.txt,vecne,single_choice,Ne,Ne,Ne,Ano,Ne,False,--WORST-CASE
1.6._Květinko_hýčkal_Zeman_Volfovou.txt,vyvazenost,single_choice,různé úhly pohledu,různé úhly pohledu,různé úhly pohledu,různé úhly pohledu,různé úhly pohledu,True,--WORST-CASE
1.6._Květinko_hýčkal_Zeman_Volfovou.txt,vzdelavani,single_choice,Ne,Ne,Ne,Ne,Ne,True,--WORST-CASE
1.60._Jak_StB_vydírala_Nohavicu.txt,dopad,single_choice,Ne,Ne,Ne,Ne,Ne,True,--WORST-CASE
1.60._Jak_StB_vydírala_Nohavicu.txt,dotazy,single_choice,Ne,Ne,Ne,Ne,Ne,True,--WORST-CASE
1.60._Jak_StB_vydírala_Nohavicu.txt,emoce,single_choice,Ne,Ne,Ne,Ano,Ne,False,--WORST-CASE
1.60._Jak_StB_vydírala_Nohavicu.txt,hard_news,single_choice,Ne,Ne,Ne,Ano,Ne,False,--WORST-CASE
1.60._Jak_StB_vydírala_Nohavicu.txt,informace,single_choice,Ne,Ne,Ne,Ne,Ne,True,--WORST-CASE
1.60._Jak_StB_vydírala_Nohavicu.txt,kontext,single_choice,Ne,Ne,Ne,Ano,Ne,False,--WORST-CASE
1.60._Jak_StB_vydírala_Nohavicu.txt,kriterium,single_choice,vyhovující,vyhovující,vyhovující,vyhovující,vyhovující,True,--WORST-CASE
1.60._Jak_StB_vydírala_Nohavicu.txt,lokalni_dopad,single_choice,Ne,Ne,Ne,Ne,Ne,True,--WORST-CASE
1.60._Jak_StB_vydírala_Nohavicu.txt,morbidnost,single_choice,Ne,Ne,Ne,Ne,Ne,True,--WORST-CASE
1.60._Jak_StB_vydírala_Nohavicu.txt,obtezujici_okolnosti,single_choice,Ne,Ne,Ne,Ne,Ne,True,--WORST-CASE
1.60._Jak_StB_vydírala_Nohavicu.txt,odstavce,single_choice,12,12,13,2,12,False,--WORST-CASE
1.60._Jak_StB_vydírala_Nohavicu.txt,personalizace,single_choice,Ne,Ano,Ano,Ano,Ano,True,--WORST-CASE
1.60._Jak_StB_vydírala_Nohavicu.txt,podpora,single_choice,Ne,Ne,Ne,Ne,Ne,True,--WORST-CASE
1.60._Jak_StB_vydírala_Nohavicu.txt,politicka_zprava,single_choice,Ne,Ne,Ne,Ano,Ne,False,--WORST-CASE
1.60._Jak_StB_vydírala_Nohavicu.txt,pozadavky,single_choice,Ne,Ne,Ne,Ne,Ne,True,--WORST-CASE
1.60._Jak_StB_vydírala_Nohavicu.txt,problemy,single_choice,Ne,Ne,Ne,Ne,Ne,True,--WORST-CASE
1.60._Jak_StB_vydírala_Nohavicu.txt,rady,single_choice,Ne,Ne,Ne,Ne,Ne,True,--WORST-CASE
1.60._Jak_StB_vydírala_Nohavicu.txt,reakce,single_choice,Ne,Ne,Ne,Ne,Ne,True,--WORST-CASE
1.60._Jak_StB_vydírala_Nohavicu.txt,senzacnost,single_choice,Ano,Ne,Ne,Ne,Ne,True,--WORST-CASE
1.60._Jak_StB_vydírala_Nohavicu.txt,soukromy_zivot,single_choice,Ano,Ne,Ano,Ano,Ano,True,--WORST-CASE
1.60._Jak_StB_vydírala_Nohavicu.txt,validace,single_choice,Ne,Ne,Ne,Ne,Ne,True,--WORST-CASE
1.60._Jak_StB_vydírala_Nohavicu.txt,vzdelavani,single_choice,Ne,Ne,Ne,Ne,Ne,True,--WORST-CASE
1.61._Hrady_musí_mít_dvojnásobek_průvodců.txt,citace_a_parafraze,single_choice,Ano,Ano,,Ano,Ano,True,--WORST-CASE
1.61._Hrady_musí_mít_dvojnásobek_průvodců.txt,dopad,single_choice,Ne,Ne,Ne,Ano,Ne,False,--WORST-CASE
1.61._Hrady_musí_mít_dvojnásobek_průvodců.txt,dotazy,single_choice,Ne,Ne,Ne,Ne,Ne,True,--WORST-CASE
1.61._Hrady_musí_mít_dvojnásobek_průvodců.txt,emoce,single_choice,Ne,Ne,,Ne,Ne,True,--WORST-CASE
1.61._Hrady_musí_mít_dvojnásobek_průvodců.txt,fakta_a_nazory,single_choice,Ano,Ano,,Ano,Ano,True,--WORST-CASE
1.61._Hrady_musí_mít_dvojnásobek_průvodců.txt,funkce,single_choice,interpretace,interpretace,,aktuálních fakta a události,interpretace,False,--WORST-CASE
1.61._Hrady_musí_mít_dvojnásobek_průvodců.txt,hard_news,single_choice,Ne,Ne,Ne,Ano,Ne,False,--WORST-CASE
1.61._Hrady_musí_mít_dvojnásobek_průvodců.txt,informace,single_choice,Ne,Ne,Ne,Ne,Ne,True,--WORST-CASE
1.61._Hrady_musí_mít_dvojnásobek_průvodců.txt,konflikt,single_choice,Ne,Ne,,Ano,Ne,False,--WORST-CASE
