file,rating,Jana revize trénovacích.csv,Robin revize trénovacích.csv,Veronica revize trénovacích.csv,majority,worst_case
2023-12-05T14-45-00_2023WN339132.txt,Mezinárodní politické reakce,True,True,True,True,False
2023-12-05T14-45-00_2023WN339132.txt,Vojenské operace Izraele,True,False,True,True,False
2023-12-05T14-45-00_2023WN339132.txt,Teroristické operace,True,False,True,True,False
2023-12-05T14-45-00_2023WN339132.txt,Dopad na izraelské civilisty,True,False,True,True,False
2023-12-05T14-45-00_2023WN339132.txt,Dopad na palestinské civilisty,True,False,True,True,False
2023-12-05T14-45-00_2023WN339132.txt,Humanitární pomoc,False,False,True,False,True
2023-12-05T14-45-00_2023WN339132.txt,Globální reakce veřejnosti,False,False,True,False,True
2023-12-05T14-45-00_2023WN339132.txt,Ekonomické důsledky,False,False,False,False,True
2023-12-05T14-45-00_2023WN339132.txt,Historie/kontextualizace,False,True,False,False,True
2023-12-06T09-06-00_2023WN340025.txt,Vnitřní politické dění,False,False,False,False,True
2023-12-06T09-06-00_2023WN340025.txt,Mezinárodní politické reakce,False,False,False,False,True
2023-12-06T09-06-00_2023WN340025.txt,Vojenské operace Izraele,True,True,True,True,False
2023-12-06T09-06-00_2023WN340025.txt,Teroristické operace,True,False,True,True,False
2023-12-06T09-06-00_2023WN340025.txt,Dopad na izraelské civilisty,True,True,True,True,False
2023-12-06T09-06-00_2023WN340025.txt,Dopad na palestinské civilisty,True,True,True,True,False
2023-12-06T09-06-00_2023WN340025.txt,Humanitární pomoc,False,False,False,False,True
2023-12-06T09-06-00_2023WN340025.txt,Globální reakce veřejnosti,False,False,False,False,True
2023-12-06T09-06-00_2023WN340025.txt,Ekonomické důsledky,False,False,False,False,True
2023-12-06T09-06-00_2023WN340025.txt,Historie/kontextualizace,False,False,False,False,True
2023-12-09T11-05-00_2023WN343035.txt,Vnitřní politické dění,False,False,False,False,True
2023-12-09T11-05-00_2023WN343035.txt,Mezinárodní politické reakce,False,False,False,False,True
2023-12-09T11-05-00_2023WN343035.txt,Vojenské operace Izraele,False,False,False,False,True
2023-12-09T11-05-00_2023WN343035.txt,Teroristické operace,False,False,False,False,True
2023-12-09T11-05-00_2023WN343035.txt,Dopad na izraelské civilisty,False,True,False,False,True
2023-12-09T11-05-00_2023WN343035.txt,Dopad na palestinské civilisty,False,False,False,False,True
2023-12-09T11-05-00_2023WN343035.txt,Humanitární pomoc,False,False,False,False,True
2023-12-09T11-05-00_2023WN343035.txt,Globální reakce veřejnosti,True,True,True,True,False
2023-12-09T11-05-00_2023WN343035.txt,Ekonomické důsledky,False,False,False,False,True
2023-12-09T11-05-00_2023WN343035.txt,Historie/kontextualizace,False,False,False,False,True
2023-12-09T19-24-00_2023WN343081.txt,Vnitřní politické dění,True,True,False,True,False
2023-12-09T19-24-00_2023WN343081.txt,Mezinárodní politické reakce,False,True,True,True,False
2023-12-09T19-24-00_2023WN343081.txt,Vojenské operace Izraele,False,False,False,False,True
2023-12-09T19-24-00_2023WN343081.txt,Teroristické operace,True,True,True,True,False
2023-12-09T19-24-00_2023WN343081.txt,Dopad na izraelské civilisty,False,True,False,False,True
2023-12-09T19-24-00_2023WN343081.txt,Dopad na palestinské civilisty,False,False,True,False,True
2023-12-09T19-24-00_2023WN343081.txt,Humanitární pomoc,True,False,True,True,False
2023-12-09T19-24-00_2023WN343081.txt,Globální reakce veřejnosti,False,True,False,False,True
2023-12-09T19-24-00_2023WN343081.txt,Ekonomické důsledky,True,False,False,False,True
2023-12-09T19-24-00_2023WN343081.txt,Historie/kontextualizace,False,False,False,False,True
2023-12-14T08-16-00_2023WN348008.txt,Vnitřní politické dění,False,False,False,False,True
2023-12-14T08-16-00_2023WN348008.txt,Mezinárodní politické reakce,True,True,True,True,False
2023-12-14T08-16-00_2023WN348008.txt,Vojenské operace Izraele,False,False,False,False,True
2023-12-14T08-16-00_2023WN348008.txt,Teroristické operace,False,False,False,False,True
2023-12-14T08-16-00_2023WN348008.txt,Dopad na izraelské civilisty,False,False,False,False,True
2023-12-14T08-16-00_2023WN348008.txt,Dopad na palestinské civilisty,False,False,False,False,True
2023-12-14T08-16-00_2023WN348008.txt,Humanitární pomoc,False,False,False,False,True
2023-12-14T08-16-00_2023WN348008.txt,Globální reakce veřejnosti,False,False,False,False,True
2023-12-14T08-16-00_2023WN348008.txt,Ekonomické důsledky,True,True,False,True,False
2023-12-14T08-16-00_2023WN348008.txt,Historie/kontextualizace,False,False,False,False,True
2023-12-14T16-08-00_2023WN348142.txt,Vnitřní politické dění,True,True,True,True,False
2023-12-14T16-08-00_2023WN348142.txt,Mezinárodní politické reakce,False,False,False,False,True
2023-12-14T16-08-00_2023WN348142.txt,Vojenské operace Izraele,False,False,True,False,True
2023-12-14T16-08-00_2023WN348142.txt,Teroristické operace,False,True,False,False,True
2023-12-14T16-08-00_2023WN348142.txt,Dopad na izraelské civilisty,False,True,False,False,True
2023-12-14T16-08-00_2023WN348142.txt,Dopad na palestinské civilisty,False,True,True,True,False
2023-12-14T16-08-00_2023WN348142.txt,Humanitární pomoc,False,False,False,False,True
2023-12-14T16-08-00_2023WN348142.txt,Globální reakce veřejnosti,False,False,False,False,True
2023-12-14T16-08-00_2023WN348142.txt,Ekonomické důsledky,False,False,False,False,True
2023-12-14T16-08-00_2023WN348142.txt,Historie/kontextualizace,False,False,False,False,True
2023-12-15T12-15-00_2023WN349091.txt,Vnitřní politické dění,False,False,False,False,True
2023-12-15T12-15-00_2023WN349091.txt,Mezinárodní politické reakce,True,False,False,False,True
2023-12-15T12-15-00_2023WN349091.txt,Vojenské operace Izraele,False,False,False,False,True
2023-12-15T12-15-00_2023WN349091.txt,Teroristické operace,False,False,False,False,True
2023-12-15T12-15-00_2023WN349091.txt,Dopad na izraelské civilisty,False,False,False,False,True
2023-12-15T12-15-00_2023WN349091.txt,Dopad na palestinské civilisty,False,False,False,False,True
2023-12-15T12-15-00_2023WN349091.txt,Humanitární pomoc,False,False,False,False,True
2023-12-15T12-15-00_2023WN349091.txt,Globální reakce veřejnosti,True,True,True,True,False
2023-12-15T12-15-00_2023WN349091.txt,Ekonomické důsledky,False,False,False,False,True
2023-12-15T12-15-00_2023WN349091.txt,Historie/kontextualizace,False,True,False,False,True
2023-12-20T16-52-00_2023WN354149.txt,Vnitřní politické dění,False,False,False,False,True
2023-12-20T16-52-00_2023WN354149.txt,Mezinárodní politické reakce,True,True,True,True,False
2023-12-20T16-52-00_2023WN354149.txt,Vojenské operace Izraele,False,False,False,False,True
2023-12-20T16-52-00_2023WN354149.txt,Teroristické operace,False,False,False,False,True
2023-12-20T16-52-00_2023WN354149.txt,Dopad na izraelské civilisty,False,False,False,False,True
2023-12-20T16-52-00_2023WN354149.txt,Dopad na palestinské civilisty,False,False,True,False,True
2023-12-20T16-52-00_2023WN354149.txt,Humanitární pomoc,True,False,True,True,False
2023-12-20T16-52-00_2023WN354149.txt,Globální reakce veřejnosti,False,False,True,False,True
2023-12-20T16-52-00_2023WN354149.txt,Ekonomické důsledky,True,False,False,False,True
2023-12-20T16-52-00_2023WN354149.txt,Historie/kontextualizace,False,False,False,False,True
2023-12-30T12-42-00_2023WN364030.txt,Vnitřní politické dění,True,True,True,True,False
2023-12-30T12-42-00_2023WN364030.txt,Mezinárodní politické reakce,False,False,False,False,True
2023-12-30T12-42-00_2023WN364030.txt,Vojenské operace Izraele,True,True,True,True,False
2023-12-30T12-42-00_2023WN364030.txt,Teroristické operace,True,True,True,True,False
2023-12-30T12-42-00_2023WN364030.txt,Dopad na izraelské civilisty,True,True,True,True,False
2023-12-30T12-42-00_2023WN364030.txt,Dopad na palestinské civilisty,True,False,True,True,False
2023-12-30T12-42-00_2023WN364030.txt,Humanitární pomoc,False,False,False,False,True
2023-12-30T12-42-00_2023WN364030.txt,Globální reakce veřejnosti,False,False,False,False,True
2023-12-30T12-42-00_2023WN364030.txt,Ekonomické důsledky,False,False,False,False,True
2023-12-30T12-42-00_2023WN364030.txt,Historie/kontextualizace,False,False,False,False,True
2024-01-01T20-24-00_2024WN001075.txt,Vnitřní politické dění,True,True,True,True,False
2024-01-01T20-24-00_2024WN001075.txt,Mezinárodní politické reakce,False,False,False,False,True
2024-01-01T20-24-00_2024WN001075.txt,Vojenské operace Izraele,False,False,False,False,True
2024-01-01T20-24-00_2024WN001075.txt,Teroristické operace,False,False,False,False,True
2024-01-01T20-24-00_2024WN001075.txt,Dopad na izraelské civilisty,False,False,False,False,True
2024-01-01T20-24-00_2024WN001075.txt,Dopad na palestinské civilisty,False,False,False,False,True
2024-01-01T20-24-00_2024WN001075.txt,Humanitární pomoc,False,False,False,False,True
2024-01-01T20-24-00_2024WN001075.txt,Globální reakce veřejnosti,False,True,False,False,True
2024-01-01T20-24-00_2024WN001075.txt,Ekonomické důsledky,False,False,False,False,True
2024-01-01T20-24-00_2024WN001075.txt,Historie/kontextualizace,False,False,True,False,True
2024-01-02T16-55-00_2024WN002143.txt,Vnitřní politické dění,True,False,True,True,False
2024-01-02T16-55-00_2024WN002143.txt,Mezinárodní politické reakce,True,False,True,True,False
2024-01-02T16-55-00_2024WN002143.txt,Vojenské operace Izraele,True,True,True,True,False
2024-01-02T16-55-00_2024WN002143.txt,Teroristické operace,False,True,False,False,True
2024-01-02T16-55-00_2024WN002143.txt,Dopad na izraelské civilisty,False,False,False,False,True
2024-01-02T16-55-00_2024WN002143.txt,Dopad na palestinské civilisty,False,False,False,False,True
2024-01-02T16-55-00_2024WN002143.txt,Humanitární pomoc,False,False,False,False,True
2024-01-02T16-55-00_2024WN002143.txt,Globální reakce veřejnosti,False,False,False,False,True
2024-01-02T16-55-00_2024WN002143.txt,Ekonomické důsledky,False,False,False,False,True
2024-01-02T16-55-00_2024WN002143.txt,Historie/kontextualizace,False,False,True,False,True
2024-01-11T16-10-00_2024WN011155.txt,Vnitřní politické dění,True,False,True,True,False
2024-01-11T16-10-00_2024WN011155.txt,Mezinárodní politické reakce,False,False,False,False,True
2024-01-11T16-10-00_2024WN011155.txt,Vojenské operace Izraele,True,False,False,False,True
2024-01-11T16-10-00_2024WN011155.txt,Teroristické operace,True,True,True,True,False
2024-01-11T16-10-00_2024WN011155.txt,Dopad na izraelské civilisty,True,True,True,True,False
2024-01-11T16-10-00_2024WN011155.txt,Dopad na palestinské civilisty,False,False,False,False,True
2024-01-11T16-10-00_2024WN011155.txt,Humanitární pomoc,False,False,False,False,True
2024-01-11T16-10-00_2024WN011155.txt,Globální reakce veřejnosti,False,False,False,False,True
2024-01-11T16-10-00_2024WN011155.txt,Ekonomické důsledky,False,False,False,False,True
2024-01-11T16-10-00_2024WN011155.txt,Historie/kontextualizace,False,False,False,False,True
2024-01-12T10-01-00_2024WN012058.txt,Vnitřní politické dění,False,False,False,False,True
2024-01-12T10-01-00_2024WN012058.txt,Mezinárodní politické reakce,False,True,True,True,False
2024-01-12T10-01-00_2024WN012058.txt,Vojenské operace Izraele,False,False,True,False,True
2024-01-12T10-01-00_2024WN012058.txt,Teroristické operace,True,True,True,True,False
2024-01-12T10-01-00_2024WN012058.txt,Dopad na izraelské civilisty,False,True,False,False,True
2024-01-12T10-01-00_2024WN012058.txt,Dopad na palestinské civilisty,False,True,False,False,True
2024-01-12T10-01-00_2024WN012058.txt,Humanitární pomoc,False,False,False,False,True
2024-01-12T10-01-00_2024WN012058.txt,Globální reakce veřejnosti,False,False,False,False,True
2024-01-12T10-01-00_2024WN012058.txt,Ekonomické důsledky,True,False,False,False,True
2024-01-12T10-01-00_2024WN012058.txt,Historie/kontextualizace,False,False,False,False,True
2024-01-12T15-46-00_2024WN012144.txt,Vnitřní politické dění,False,False,False,False,True
2024-01-12T15-46-00_2024WN012144.txt,Mezinárodní politické reakce,False,False,False,False,True
2024-01-12T15-46-00_2024WN012144.txt,Vojenské operace Izraele,False,False,False,False,True
2024-01-12T15-46-00_2024WN012144.txt,Teroristické operace,False,False,False,False,True
2024-01-12T15-46-00_2024WN012144.txt,Dopad na izraelské civilisty,False,False,False,False,True
2024-01-12T15-46-00_2024WN012144.txt,Dopad na palestinské civilisty,False,False,False,False,True
2024-01-12T15-46-00_2024WN012144.txt,Humanitární pomoc,False,False,False,False,True
2024-01-12T15-46-00_2024WN012144.txt,Globální reakce veřejnosti,False,False,True,False,True
2024-01-12T15-46-00_2024WN012144.txt,Ekonomické důsledky,False,False,False,False,True
2024-01-12T15-46-00_2024WN012144.txt,Historie/kontextualizace,False,True,False,False,True
2024-01-18T10-32-00_2024WN018055.txt,Vnitřní politické dění,True,False,True,True,False
2024-01-18T10-32-00_2024WN018055.txt,Mezinárodní politické reakce,False,False,False,False,True
2024-01-18T10-32-00_2024WN018055.txt,Vojenské operace Izraele,True,False,False,False,True
2024-01-18T10-32-00_2024WN018055.txt,Teroristické operace,True,True,True,True,False
2024-01-18T10-32-00_2024WN018055.txt,Dopad na izraelské civilisty,True,True,True,True,False
2024-01-18T10-32-00_2024WN018055.txt,Dopad na palestinské civilisty,False,False,False,False,True
2024-01-18T10-32-00_2024WN018055.txt,Humanitární pomoc,False,False,False,False,True
2024-01-18T10-32-00_2024WN018055.txt,Globální reakce veřejnosti,False,False,False,False,True
2024-01-18T10-32-00_2024WN018055.txt,Ekonomické důsledky,False,False,False,False,True
2024-01-18T10-32-00_2024WN018055.txt,Historie/kontextualizace,False,False,False,False,True
2024-01-19T12-20-00_2024WN019033.txt,Vnitřní politické dění,False,False,False,False,True
2024-01-19T12-20-00_2024WN019033.txt,Mezinárodní politické reakce,True,True,True,True,False
2024-01-19T12-20-00_2024WN019033.txt,Vojenské operace Izraele,False,False,True,False,True
2024-01-19T12-20-00_2024WN019033.txt,Teroristické operace,True,False,True,True,False
2024-01-19T12-20-00_2024WN019033.txt,Dopad na izraelské civilisty,False,False,True,False,True
2024-01-19T12-20-00_2024WN019033.txt,Dopad na palestinské civilisty,False,False,True,False,True
2024-01-19T12-20-00_2024WN019033.txt,Humanitární pomoc,False,False,False,False,True
2024-01-19T12-20-00_2024WN019033.txt,Globální reakce veřejnosti,False,False,False,False,True
2024-01-19T12-20-00_2024WN019033.txt,Ekonomické důsledky,False,False,False,False,True
2024-01-19T12-20-00_2024WN019033.txt,Historie/kontextualizace,False,True,False,False,True
2024-01-20T10-17-00_2024WN020031.txt,Vnitřní politické dění,False,False,False,False,True
2024-01-20T10-17-00_2024WN020031.txt,Mezinárodní politické reakce,True,False,False,False,True
2024-01-20T10-17-00_2024WN020031.txt,Vojenské operace Izraele,True,True,True,True,False
2024-01-20T10-17-00_2024WN020031.txt,Teroristické operace,False,False,False,False,True
2024-01-20T10-17-00_2024WN020031.txt,Dopad na izraelské civilisty,False,False,False,False,True
2024-01-20T10-17-00_2024WN020031.txt,Dopad na palestinské civilisty,False,False,False,False,True
2024-01-20T10-17-00_2024WN020031.txt,Humanitární pomoc,False,False,False,False,True
2024-01-20T10-17-00_2024WN020031.txt,Globální reakce veřejnosti,False,False,False,False,True
2024-01-20T10-17-00_2024WN020031.txt,Ekonomické důsledky,False,False,False,False,True
2024-01-20T10-17-00_2024WN020031.txt,Historie/kontextualizace,False,False,False,False,True
2024-01-28T19-21-00_2024WN028084.txt,Vnitřní politické dění,True,False,True,True,False
2024-01-28T19-21-00_2024WN028084.txt,Mezinárodní politické reakce,False,False,False,False,True
2024-01-28T19-21-00_2024WN028084.txt,Vojenské operace Izraele,True,False,True,True,False
2024-01-28T19-21-00_2024WN028084.txt,Teroristické operace,True,False,True,True,False
2024-01-28T19-21-00_2024WN028084.txt,Dopad na izraelské civilisty,False,False,True,False,True
2024-01-28T19-21-00_2024WN028084.txt,Dopad na palestinské civilisty,True,True,True,True,False
2024-01-28T19-21-00_2024WN028084.txt,Humanitární pomoc,True,True,True,True,False
2024-01-28T19-21-00_2024WN028084.txt,Globální reakce veřejnosti,False,False,False,False,True
2024-01-28T19-21-00_2024WN028084.txt,Ekonomické důsledky,False,False,False,False,True
2024-01-28T19-21-00_2024WN028084.txt,Historie/kontextualizace,False,False,False,False,True
2024-01-30T12-22-00_2024WN030086.txt,Vnitřní politické dění,False,False,True,False,True
2024-01-30T12-22-00_2024WN030086.txt,Mezinárodní politické reakce,False,False,False,False,True
2024-01-30T12-22-00_2024WN030086.txt,Vojenské operace Izraele,True,True,True,True,False
2024-01-30T12-22-00_2024WN030086.txt,Teroristické operace,True,False,True,True,False
2024-01-30T12-22-00_2024WN030086.txt,Dopad na izraelské civilisty,True,False,True,True,False
2024-01-30T12-22-00_2024WN030086.txt,Dopad na palestinské civilisty,False,False,False,False,True
2024-01-30T12-22-00_2024WN030086.txt,Humanitární pomoc,False,False,False,False,True
2024-01-30T12-22-00_2024WN030086.txt,Globální reakce veřejnosti,False,False,False,False,True
2024-01-30T12-22-00_2024WN030086.txt,Ekonomické důsledky,False,False,False,False,True
2024-01-30T12-22-00_2024WN030086.txt,Historie/kontextualizace,False,False,False,False,True
2024-02-06T20-53-00_2024WN037171.txt,Vnitřní politické dění,True,False,True,True,False
2024-02-06T20-53-00_2024WN037171.txt,Mezinárodní politické reakce,True,False,True,True,False
2024-02-06T20-53-00_2024WN037171.txt,Vojenské operace Izraele,False,True,False,False,True
2024-02-06T20-53-00_2024WN037171.txt,Teroristické operace,True,False,True,True,False
2024-02-06T20-53-00_2024WN037171.txt,Dopad na izraelské civilisty,True,False,True,True,False
2024-02-06T20-53-00_2024WN037171.txt,Dopad na palestinské civilisty,False,False,False,False,True
2024-02-06T20-53-00_2024WN037171.txt,Humanitární pomoc,False,False,False,False,True
2024-02-06T20-53-00_2024WN037171.txt,Globální reakce veřejnosti,False,False,False,False,True
2024-02-06T20-53-00_2024WN037171.txt,Ekonomické důsledky,False,False,False,False,True
2024-02-06T20-53-00_2024WN037171.txt,Historie/kontextualizace,False,False,False,False,True
2024-02-08T12-53-00_2024WN039088.txt,Vnitřní politické dění,False,False,False,False,True
2024-02-08T12-53-00_2024WN039088.txt,Mezinárodní politické reakce,False,False,False,False,True
2024-02-08T12-53-00_2024WN039088.txt,Vojenské operace Izraele,False,False,False,False,True
2024-02-08T12-53-00_2024WN039088.txt,Teroristické operace,False,True,False,False,True
2024-02-08T12-53-00_2024WN039088.txt,Dopad na izraelské civilisty,False,True,False,False,True
2024-02-08T12-53-00_2024WN039088.txt,Dopad na palestinské civilisty,False,True,False,False,True
2024-02-08T12-53-00_2024WN039088.txt,Humanitární pomoc,False,True,False,False,True
2024-02-08T12-53-00_2024WN039088.txt,Globální reakce veřejnosti,False,False,False,False,True
2024-02-08T12-53-00_2024WN039088.txt,Ekonomické důsledky,False,True,True,True,False
2024-02-08T12-53-00_2024WN039088.txt,Historie/kontextualizace,True,False,False,False,True
2024-02-15T21-49-00_2024WN046201.txt,Vnitřní politické dění,False,False,False,False,True
2024-02-15T21-49-00_2024WN046201.txt,Mezinárodní politické reakce,True,True,True,True,False
2024-02-15T21-49-00_2024WN046201.txt,Vojenské operace Izraele,False,False,False,False,True
2024-02-15T21-49-00_2024WN046201.txt,Teroristické operace,True,True,True,True,False
2024-02-15T21-49-00_2024WN046201.txt,Dopad na izraelské civilisty,False,False,False,False,True
2024-02-15T21-49-00_2024WN046201.txt,Dopad na palestinské civilisty,False,False,False,False,True
2024-02-15T21-49-00_2024WN046201.txt,Humanitární pomoc,False,False,False,False,True
2024-02-15T21-49-00_2024WN046201.txt,Globální reakce veřejnosti,False,False,False,False,True
2024-02-15T21-49-00_2024WN046201.txt,Ekonomické důsledky,True,False,True,True,False
2024-02-15T21-49-00_2024WN046201.txt,Historie/kontextualizace,False,False,False,False,True
