file,prompt_key,rating,coding FSS - Jana.csv,coding FSS - Robin.csv,coding FSS - Veronica.csv,majority,worst_case
2023-11-02T11-09-00_2023WN306067.txt,Témata článku,Dopad na izraelské civilisty,True,False,False,False,True
2023-11-02T11-09-00_2023WN306067.txt,Témata článku,Dopad na palestinské civilisty,True,False,False,False,True
2023-11-02T11-09-00_2023WN306067.txt,Témata článku,Humanitární pomoc,False,False,False,False,True
2023-11-02T11-09-00_2023WN306067.txt,Témata článku,Globální reakce veřejnosti,True,True,True,True,False
2023-11-02T11-09-00_2023WN306067.txt,Témata článku,Ekonomické důsledky,False,False,False,False,True
2023-11-02T11-09-00_2023WN306067.txt,Témata článku,Historie/kontextualizace,True,False,True,True,False
2023-11-02T11-09-00_2023WN306067.txt,Hlavní téma článku,single_choice,Globální reakce veřejnosti,Globální reakce veřejnosti,Globální reakce veřejnosti,Globální reakce veřejnosti,--WORST-CASE
2023-11-02T11-09-00_2023WN306067.txt,Mediální rámce (multiple),Rámec konfliktu,True,False,True,True,False
2023-11-02T11-09-00_2023WN306067.txt,Mediální rámce (multiple),Rámec budování míru,False,False,False,False,True
2023-11-02T11-09-00_2023WN306067.txt,Mediální rámce (multiple),Humanitární rámec,False,False,False,False,True
2023-11-02T11-09-00_2023WN306067.txt,Mediální rámce (multiple),Historicko-kulturní rámec,True,False,False,False,True
2023-11-02T11-09-00_2023WN306067.txt,Mediální rámce (multiple),Geopolitický rámec,True,True,True,True,False
2023-11-02T11-09-00_2023WN306067.txt,Mediální rámce (multiple),Lokální rámec,False,False,False,False,True
2023-11-02T11-09-00_2023WN306067.txt,Mluvčí,Političtí představitelé Izraele,False,False,False,False,True
2023-11-02T11-09-00_2023WN306067.txt,Mluvčí,Političtí představitelé Palestiny,False,False,False,False,True
2023-11-02T11-09-00_2023WN306067.txt,Mluvčí,Politici z blízkovýchodních zemí,False,False,False,False,True
2023-11-02T11-09-00_2023WN306067.txt,Mluvčí,Politici ze ostatních světových zemí,True,True,True,True,False
2023-11-02T11-09-00_2023WN306067.txt,Mluvčí,Představitelé mezinárodních a neziskových organizací,False,False,False,False,True
2023-11-02T11-09-00_2023WN306067.txt,Mluvčí,Vojenští představitelé Izraele,False,False,False,False,True
2023-11-02T11-09-00_2023WN306067.txt,Mluvčí,Členové teroristických skupin,False,False,False,False,True
2023-11-02T11-09-00_2023WN306067.txt,Mluvčí,Nezávislí experti a analytici,False,False,False,False,True
2023-11-02T11-09-00_2023WN306067.txt,Mluvčí,Média a novináři,False,False,False,False,True
2023-11-02T11-09-00_2023WN306067.txt,Mluvčí,Očití svědci a civilisté z Izraele,False,False,False,False,True
2023-11-02T11-09-00_2023WN306067.txt,Mluvčí,Očití svědci a civilisté z Palestiny,False,False,False,False,True
2023-11-02T11-09-00_2023WN306067.txt,Mluvčí,Jiní,False,False,False,False,True
2023-11-04T16-30-00_2023WN308069.txt,Zpravodajské hodnoty (multiple),Negativita negativity,True,False,True,True,False
2023-11-04T16-30-00_2023WN308069.txt,Zpravodajské hodnoty (multiple),Blízkost proximity,False,False,False,False,True
2023-11-04T16-30-00_2023WN308069.txt,Zpravodajské hodnoty (multiple),Elitní osoby prominence,True,True,True,True,False
2023-11-04T16-30-00_2023WN308069.txt,Zpravodajské hodnoty (multiple),Personalizace personalization,False,False,False,False,True
2023-11-04T16-30-00_2023WN308069.txt,Zpravodajské hodnoty (multiple),Dopad impact,True,False,True,True,False
2023-11-04T16-30-00_2023WN308069.txt,Témata článku,Vnitřní politické dění,False,False,False,False,True
2023-11-04T16-30-00_2023WN308069.txt,Témata článku,Mezinárodní politické reakce,True,True,True,True,False
2023-11-04T16-30-00_2023WN308069.txt,Témata článku,Vojenské operace Izraele,False,False,False,False,True
2023-11-04T16-30-00_2023WN308069.txt,Témata článku,Teroristické operace,True,False,False,False,True
2023-11-04T16-30-00_2023WN308069.txt,Témata článku,Dílčí konflikty a střety,False,False,False,False,True
2023-11-04T16-30-00_2023WN308069.txt,Témata článku,Dopad na izraelské civilisty,False,False,False,False,True
2023-11-04T16-30-00_2023WN308069.txt,Témata článku,Dopad na palestinské civilisty,True,False,False,False,True
2023-11-04T16-30-00_2023WN308069.txt,Témata článku,Humanitární pomoc,False,False,False,False,True
2023-11-04T16-30-00_2023WN308069.txt,Témata článku,Globální reakce veřejnosti,False,False,False,False,True
2023-11-04T16-30-00_2023WN308069.txt,Témata článku,Ekonomické důsledky,False,False,False,False,True
2023-11-04T16-30-00_2023WN308069.txt,Témata článku,Historie/kontextualizace,False,False,False,False,True
2023-11-04T16-30-00_2023WN308069.txt,Hlavní téma článku,single_choice,Mezinárodní politické reakce,Mezinárodní politické reakce,Mezinárodní politické reakce,Mezinárodní politické reakce,--WORST-CASE
2023-11-04T16-30-00_2023WN308069.txt,Mediální rámce (multiple),Rámec konfliktu,False,True,False,False,True
2023-11-04T16-30-00_2023WN308069.txt,Mediální rámce (multiple),Rámec budování míru,True,False,True,True,False
2023-11-04T16-30-00_2023WN308069.txt,Mediální rámce (multiple),Humanitární rámec,False,False,False,False,True
2023-11-04T16-30-00_2023WN308069.txt,Mediální rámce (multiple),Historicko-kulturní rámec,False,False,False,False,True
2023-11-04T16-30-00_2023WN308069.txt,Mediální rámce (multiple),Geopolitický rámec,True,True,True,True,False
2023-11-04T16-30-00_2023WN308069.txt,Mediální rámce (multiple),Lokální rámec,True,True,False,True,False
2023-11-04T16-30-00_2023WN308069.txt,Mluvčí,Političtí představitelé Izraele,False,False,False,False,True
2023-11-04T16-30-00_2023WN308069.txt,Mluvčí,Političtí představitelé Palestiny,False,True,False,False,True
2023-11-04T16-30-00_2023WN308069.txt,Mluvčí,Politici z blízkovýchodních zemí,True,True,True,True,False
2023-11-04T16-30-00_2023WN308069.txt,Mluvčí,Politici ze ostatních světových zemí,True,True,True,True,False
2023-11-04T16-30-00_2023WN308069.txt,Mluvčí,Představitelé mezinárodních a neziskových organizací,False,False,False,False,True
2023-11-04T16-30-00_2023WN308069.txt,Mluvčí,Vojenští představitelé Izraele,False,False,False,False,True
2023-11-04T16-30-00_2023WN308069.txt,Mluvčí,Členové teroristických skupin,False,False,True,False,True
2023-11-04T16-30-00_2023WN308069.txt,Mluvčí,Nezávislí experti a analytici,False,False,False,False,True
2023-11-04T16-30-00_2023WN308069.txt,Mluvčí,Média a novináři,False,False,True,False,True
2023-11-04T16-30-00_2023WN308069.txt,Mluvčí,Očití svědci a civilisté z Izraele,False,False,False,False,True
2023-11-04T16-30-00_2023WN308069.txt,Mluvčí,Očití svědci a civilisté z Palestiny,False,False,False,False,True
2023-11-04T16-30-00_2023WN308069.txt,Mluvčí,Jiní,False,False,False,False,True
2023-11-05T08-41-00_2023WN309011.txt,Zpravodajské hodnoty (multiple),Negativita negativity,True,False,False,False,True
2023-11-05T08-41-00_2023WN309011.txt,Zpravodajské hodnoty (multiple),Blízkost proximity,False,False,False,False,True
2023-11-05T08-41-00_2023WN309011.txt,Zpravodajské hodnoty (multiple),Elitní osoby prominence,False,False,False,False,True
2023-11-05T08-41-00_2023WN309011.txt,Zpravodajské hodnoty (multiple),Personalizace personalization,False,False,False,False,True
2023-11-05T08-41-00_2023WN309011.txt,Zpravodajské hodnoty (multiple),Dopad impact,False,False,True,False,True
2023-11-05T08-41-00_2023WN309011.txt,Témata článku,Vnitřní politické dění,False,False,True,False,True
2023-11-05T08-41-00_2023WN309011.txt,Témata článku,Mezinárodní politické reakce,False,False,False,False,True
2023-11-05T08-41-00_2023WN309011.txt,Témata článku,Vojenské operace Izraele,False,False,True,False,True
2023-11-05T08-41-00_2023WN309011.txt,Témata článku,Teroristické operace,False,False,True,False,True
2023-11-05T08-41-00_2023WN309011.txt,Témata článku,Dílčí konflikty a střety,False,False,False,False,True
2023-11-05T08-41-00_2023WN309011.txt,Témata článku,Dopad na izraelské civilisty,False,False,False,False,True
2023-11-05T08-41-00_2023WN309011.txt,Témata článku,Dopad na palestinské civilisty,False,False,False,False,True
2023-11-05T08-41-00_2023WN309011.txt,Témata článku,Humanitární pomoc,False,False,False,False,True
2023-11-05T08-41-00_2023WN309011.txt,Témata článku,Globální reakce veřejnosti,False,False,False,False,True
2023-11-05T08-41-00_2023WN309011.txt,Témata článku,Ekonomické důsledky,False,False,False,False,True
2023-11-05T08-41-00_2023WN309011.txt,Témata článku,Historie/kontextualizace,True,True,True,True,False
2023-11-05T08-41-00_2023WN309011.txt,Hlavní téma článku,single_choice,Historie/kontextualizace,Historie/kontextualizace,Historie/kontextualizace,Historie/kontextualizace,--WORST-CASE
2023-11-05T08-41-00_2023WN309011.txt,Mediální rámce (multiple),Rámec konfliktu,False,False,True,False,True
2023-11-05T08-41-00_2023WN309011.txt,Mediální rámce (multiple),Rámec budování míru,False,False,False,False,True
2023-11-05T08-41-00_2023WN309011.txt,Mediální rámce (multiple),Humanitární rámec,False,False,False,False,True
2023-11-05T08-41-00_2023WN309011.txt,Mediální rámce (multiple),Historicko-kulturní rámec,True,True,True,True,False
2023-11-05T08-41-00_2023WN309011.txt,Mediální rámce (multiple),Geopolitický rámec,False,False,False,False,True
2023-11-05T08-41-00_2023WN309011.txt,Mediální rámce (multiple),Lokální rámec,False,False,True,False,True
2023-11-05T08-41-00_2023WN309011.txt,Mluvčí,Političtí představitelé Izraele,False,False,False,False,True
2023-11-05T08-41-00_2023WN309011.txt,Mluvčí,Političtí představitelé Palestiny,False,False,False,False,True
2023-11-05T08-41-00_2023WN309011.txt,Mluvčí,Politici z blízkovýchodních zemí,False,False,False,False,True
2023-11-05T08-41-00_2023WN309011.txt,Mluvčí,Politici ze ostatních světových zemí,False,False,False,False,True
2023-11-05T08-41-00_2023WN309011.txt,Mluvčí,Představitelé mezinárodních a neziskových organizací,False,False,False,False,True
2023-11-05T08-41-00_2023WN309011.txt,Mluvčí,Vojenští představitelé Izraele,False,False,False,False,True
2023-11-05T08-41-00_2023WN309011.txt,Mluvčí,Členové teroristických skupin,False,False,False,False,True
2023-11-05T08-41-00_2023WN309011.txt,Mluvčí,Nezávislí experti a analytici,False,False,False,False,True
2023-11-05T08-41-00_2023WN309011.txt,Mluvčí,Média a novináři,False,True,False,False,True
2023-11-05T08-41-00_2023WN309011.txt,Mluvčí,Očití svědci a civilisté z Izraele,False,False,False,False,True
2023-11-05T08-41-00_2023WN309011.txt,Mluvčí,Očití svědci a civilisté z Palestiny,False,False,False,False,True
2023-11-05T08-41-00_2023WN309011.txt,Mluvčí,Jiní,False,False,False,False,True
2023-11-05T08-41-00_2023WN309016.txt,Zpravodajské hodnoty (multiple),Negativita negativity,False,False,False,False,True
2023-11-05T08-41-00_2023WN309016.txt,Zpravodajské hodnoty (multiple),Blízkost proximity,False,False,True,False,True
2023-11-05T08-41-00_2023WN309016.txt,Zpravodajské hodnoty (multiple),Elitní osoby prominence,False,False,False,False,True
2023-11-05T08-41-00_2023WN309016.txt,Zpravodajské hodnoty (multiple),Personalizace personalization,False,False,False,False,True
2023-11-05T08-41-00_2023WN309016.txt,Zpravodajské hodnoty (multiple),Dopad impact,False,False,False,False,True
2023-11-05T08-41-00_2023WN309016.txt,Témata článku,Vnitřní politické dění,False,False,False,False,True
2023-11-05T08-41-00_2023WN309016.txt,Témata článku,Mezinárodní politické reakce,False,False,False,False,True
2023-11-05T08-41-00_2023WN309016.txt,Témata článku,Vojenské operace Izraele,False,False,False,False,True
2023-11-05T08-41-00_2023WN309016.txt,Témata článku,Teroristické operace,False,False,False,False,True
2023-11-05T08-41-00_2023WN309016.txt,Témata článku,Dílčí konflikty a střety,False,False,False,False,True
2023-11-05T08-41-00_2023WN309016.txt,Témata článku,Dopad na izraelské civilisty,False,False,False,False,True
2023-11-05T08-41-00_2023WN309016.txt,Témata článku,Dopad na palestinské civilisty,False,False,False,False,True
2023-11-05T08-41-00_2023WN309016.txt,Témata článku,Humanitární pomoc,False,False,False,False,True
2023-11-05T08-41-00_2023WN309016.txt,Témata článku,Globální reakce veřejnosti,False,False,False,False,True
2023-11-05T08-41-00_2023WN309016.txt,Témata článku,Ekonomické důsledky,False,False,False,False,True
2023-11-05T08-41-00_2023WN309016.txt,Témata článku,Historie/kontextualizace,True,True,True,True,False
2023-11-05T08-41-00_2023WN309016.txt,Hlavní téma článku,single_choice,Historie/kontextualizace,Historie/kontextualizace,Historie/kontextualizace,Historie/kontextualizace,--WORST-CASE
2023-11-05T08-41-00_2023WN309016.txt,Mediální rámce (multiple),Rámec konfliktu,False,False,False,False,True
2023-11-05T08-41-00_2023WN309016.txt,Mediální rámce (multiple),Rámec budování míru,False,False,False,False,True
2023-11-05T08-41-00_2023WN309016.txt,Mediální rámce (multiple),Humanitární rámec,False,False,False,False,True
2023-11-05T08-41-00_2023WN309016.txt,Mediální rámce (multiple),Historicko-kulturní rámec,True,True,True,True,False
2023-11-05T08-41-00_2023WN309016.txt,Mediální rámce (multiple),Geopolitický rámec,False,False,False,False,True
2023-11-05T08-41-00_2023WN309016.txt,Mediální rámce (multiple),Lokální rámec,False,False,False,False,True
2023-11-05T08-41-00_2023WN309016.txt,Mluvčí,Političtí představitelé Izraele,False,False,False,False,True
2023-11-05T08-41-00_2023WN309016.txt,Mluvčí,Političtí představitelé Palestiny,False,False,False,False,True
2023-11-05T08-41-00_2023WN309016.txt,Mluvčí,Politici z blízkovýchodních zemí,False,False,False,False,True
2023-11-05T08-41-00_2023WN309016.txt,Mluvčí,Politici ze ostatních světových zemí,False,False,False,False,True
2023-11-05T08-41-00_2023WN309016.txt,Mluvčí,Představitelé mezinárodních a neziskových organizací,False,False,False,False,True
2023-11-05T08-41-00_2023WN309016.txt,Mluvčí,Vojenští představitelé Izraele,False,False,False,False,True
2023-11-05T08-41-00_2023WN309016.txt,Mluvčí,Členové teroristických skupin,False,False,False,False,True
2023-11-05T08-41-00_2023WN309016.txt,Mluvčí,Nezávislí experti a analytici,False,False,False,False,True
2023-11-05T08-41-00_2023WN309016.txt,Mluvčí,Média a novináři,False,True,False,False,True
2023-11-05T08-41-00_2023WN309016.txt,Mluvčí,Očití svědci a civilisté z Izraele,False,False,False,False,True
2023-11-05T08-41-00_2023WN309016.txt,Mluvčí,Očití svědci a civilisté z Palestiny,False,False,False,False,True
2023-11-05T08-41-00_2023WN309016.txt,Mluvčí,Jiní,False,False,False,False,True
2023-11-05T10-57-00_2023WN309100.txt,Zpravodajské hodnoty (multiple),Negativita negativity,True,False,True,True,False
2023-11-05T10-57-00_2023WN309100.txt,Zpravodajské hodnoty (multiple),Blízkost proximity,False,False,False,False,True
2023-11-05T10-57-00_2023WN309100.txt,Zpravodajské hodnoty (multiple),Elitní osoby prominence,True,True,True,True,False
2023-11-05T10-57-00_2023WN309100.txt,Zpravodajské hodnoty (multiple),Personalizace personalization,False,False,False,False,True
2023-11-05T10-57-00_2023WN309100.txt,Zpravodajské hodnoty (multiple),Dopad impact,True,False,True,True,False
2023-11-05T10-57-00_2023WN309100.txt,Témata článku,Vnitřní politické dění,True,False,True,True,False
2023-11-05T10-57-00_2023WN309100.txt,Témata článku,Mezinárodní politické reakce,True,True,True,True,False
2023-11-05T10-57-00_2023WN309100.txt,Témata článku,Vojenské operace Izraele,False,False,False,False,True
2023-11-05T10-57-00_2023WN309100.txt,Témata článku,Teroristické operace,False,False,False,False,True
2023-11-05T10-57-00_2023WN309100.txt,Témata článku,Dílčí konflikty a střety,False,False,False,False,True
2023-11-05T10-57-00_2023WN309100.txt,Témata článku,Dopad na izraelské civilisty,False,False,False,False,True
2023-11-05T10-57-00_2023WN309100.txt,Témata článku,Dopad na palestinské civilisty,False,False,True,False,True
2023-11-05T10-57-00_2023WN309100.txt,Témata článku,Humanitární pomoc,True,False,False,False,True
2023-11-05T10-57-00_2023WN309100.txt,Témata článku,Globální reakce veřejnosti,False,False,False,False,True
2023-11-05T10-57-00_2023WN309100.txt,Témata článku,Ekonomické důsledky,False,False,False,False,True
2023-11-05T10-57-00_2023WN309100.txt,Témata článku,Historie/kontextualizace,True,False,False,False,True
2023-11-05T10-57-00_2023WN309100.txt,Hlavní téma článku,single_choice,Mezinárodní politické reakce,Mezinárodní politické reakce,Mezinárodní politické reakce,Mezinárodní politické reakce,--WORST-CASE
2023-11-05T10-57-00_2023WN309100.txt,Mediální rámce (multiple),Rámec konfliktu,False,False,False,False,True
2023-11-05T10-57-00_2023WN309100.txt,Mediální rámce (multiple),Rámec budování míru,True,True,True,True,False
2023-11-05T10-57-00_2023WN309100.txt,Mediální rámce (multiple),Humanitární rámec,True,False,True,True,False
2023-11-05T10-57-00_2023WN309100.txt,Mediální rámce (multiple),Historicko-kulturní rámec,True,False,False,False,True
2023-11-05T10-57-00_2023WN309100.txt,Mediální rámce (multiple),Geopolitický rámec,True,True,True,True,False
2023-11-05T10-57-00_2023WN309100.txt,Mediální rámce (multiple),Lokální rámec,False,True,False,False,True
2023-11-05T10-57-00_2023WN309100.txt,Mluvčí,Političtí představitelé Izraele,False,False,False,False,True
2023-11-05T10-57-00_2023WN309100.txt,Mluvčí,Političtí představitelé Palestiny,True,True,True,True,False
2023-11-05T10-57-00_2023WN309100.txt,Mluvčí,Politici z blízkovýchodních zemí,False,False,False,False,True
2023-11-05T10-57-00_2023WN309100.txt,Mluvčí,Politici ze ostatních světových zemí,True,True,True,True,False
2023-11-05T10-57-00_2023WN309100.txt,Mluvčí,Představitelé mezinárodních a neziskových organizací,False,False,False,False,True
2023-11-05T10-57-00_2023WN309100.txt,Mluvčí,Vojenští představitelé Izraele,False,False,False,False,True
2023-11-05T10-57-00_2023WN309100.txt,Mluvčí,Členové teroristických skupin,False,False,False,False,True
2023-11-05T10-57-00_2023WN309100.txt,Mluvčí,Nezávislí experti a analytici,False,False,False,False,True
2023-11-05T10-57-00_2023WN309100.txt,Mluvčí,Média a novináři,True,False,True,True,False
2023-11-05T10-57-00_2023WN309100.txt,Mluvčí,Očití svědci a civilisté z Izraele,False,False,False,False,True
2023-11-05T10-57-00_2023WN309100.txt,Mluvčí,Očití svědci a civilisté z Palestiny,False,False,False,False,True
2023-11-05T10-57-00_2023WN309100.txt,Mluvčí,Jiní,False,False,False,False,True
2023-11-08T08-45-00_2023WN312032.txt,Zpravodajské hodnoty (multiple),Negativita negativity,True,False,True,True,False
2023-11-08T08-45-00_2023WN312032.txt,Zpravodajské hodnoty (multiple),Blízkost proximity,True,True,True,True,False
2023-11-08T08-45-00_2023WN312032.txt,Zpravodajské hodnoty (multiple),Elitní osoby prominence,False,False,True,False,True
2023-11-08T08-45-00_2023WN312032.txt,Zpravodajské hodnoty (multiple),Personalizace personalization,False,True,True,True,False
2023-11-08T08-45-00_2023WN312032.txt,Zpravodajské hodnoty (multiple),Dopad impact,False,True,True,True,False
2023-11-08T08-45-00_2023WN312032.txt,Témata článku,Vnitřní politické dění,False,False,False,False,True
2023-11-08T08-45-00_2023WN312032.txt,Témata článku,Mezinárodní politické reakce,False,False,True,False,True
2023-11-08T08-45-00_2023WN312032.txt,Témata článku,Vojenské operace Izraele,False,False,False,False,True
2023-11-08T08-45-00_2023WN312032.txt,Témata článku,Teroristické operace,False,False,False,False,True
2023-11-08T08-45-00_2023WN312032.txt,Témata článku,Dílčí konflikty a střety,False,False,False,False,True
2023-11-08T08-45-00_2023WN312032.txt,Témata článku,Dopad na izraelské civilisty,False,False,False,False,True
2023-11-08T08-45-00_2023WN312032.txt,Témata článku,Dopad na palestinské civilisty,False,False,False,False,True
2023-11-08T08-45-00_2023WN312032.txt,Témata článku,Humanitární pomoc,False,False,True,False,True
2023-11-08T08-45-00_2023WN312032.txt,Témata článku,Globální reakce veřejnosti,False,False,False,False,True
2023-11-08T08-45-00_2023WN312032.txt,Témata článku,Ekonomické důsledky,False,False,True,False,True
2023-11-08T08-45-00_2023WN312032.txt,Témata článku,Historie/kontextualizace,False,True,False,False,True
2023-11-08T08-45-00_2023WN312032.txt,Hlavní téma článku,single_choice,,Historie/kontextualizace,Mezinárodní politické reakce,,--WORST-CASE
2023-11-08T08-45-00_2023WN312032.txt,Mediální rámce (multiple),Rámec konfliktu,True,False,True,True,False
2023-11-08T08-45-00_2023WN312032.txt,Mediální rámce (multiple),Rámec budování míru,False,False,False,False,True
2023-11-08T08-45-00_2023WN312032.txt,Mediální rámce (multiple),Humanitární rámec,False,True,True,True,False
2023-11-08T08-45-00_2023WN312032.txt,Mediální rámce (multiple),Historicko-kulturní rámec,False,True,False,False,True
2023-11-08T08-45-00_2023WN312032.txt,Mediální rámce (multiple),Geopolitický rámec,False,False,True,False,True
2023-11-08T08-45-00_2023WN312032.txt,Mediální rámce (multiple),Lokální rámec,False,False,False,False,True
2023-11-08T08-45-00_2023WN312032.txt,Mluvčí,Političtí představitelé Izraele,False,False,False,False,True
2023-11-08T08-45-00_2023WN312032.txt,Mluvčí,Političtí představitelé Palestiny,False,False,False,False,True
2023-11-08T08-45-00_2023WN312032.txt,Mluvčí,Politici z blízkovýchodních zemí,False,False,False,False,True
2023-11-08T08-45-00_2023WN312032.txt,Mluvčí,Politici ze ostatních světových zemí,False,True,True,True,False
2023-11-08T08-45-00_2023WN312032.txt,Mluvčí,Představitelé mezinárodních a neziskových organizací,False,False,False,False,True
2023-11-08T08-45-00_2023WN312032.txt,Mluvčí,Vojenští představitelé Izraele,False,False,False,False,True
2023-11-08T08-45-00_2023WN312032.txt,Mluvčí,Členové teroristických skupin,False,False,False,False,True
2023-11-08T08-45-00_2023WN312032.txt,Mluvčí,Nezávislí experti a analytici,False,False,False,False,True
2023-11-08T08-45-00_2023WN312032.txt,Mluvčí,Média a novináři,False,False,True,False,True
2023-11-08T08-45-00_2023WN312032.txt,Mluvčí,Očití svědci a civilisté z Izraele,False,False,False,False,True
2023-11-08T08-45-00_2023WN312032.txt,Mluvčí,Očití svědci a civilisté z Palestiny,False,False,False,False,True
2023-11-08T08-45-00_2023WN312032.txt,Mluvčí,Jiní,False,False,False,False,True
2023-11-08T11-17-00_2023WN312083.txt,Zpravodajské hodnoty (multiple),Negativita negativity,False,False,False,False,True
2023-11-08T11-17-00_2023WN312083.txt,Zpravodajské hodnoty (multiple),Blízkost proximity,False,False,False,False,True
2023-11-08T11-17-00_2023WN312083.txt,Zpravodajské hodnoty (multiple),Elitní osoby prominence,False,False,False,False,True
2023-11-08T11-17-00_2023WN312083.txt,Zpravodajské hodnoty (multiple),Personalizace personalization,False,True,False,False,True
2023-11-08T11-17-00_2023WN312083.txt,Zpravodajské hodnoty (multiple),Dopad impact,False,False,True,False,True
2023-11-08T11-17-00_2023WN312083.txt,Témata článku,Vnitřní politické dění,False,False,False,False,True
2023-11-08T11-17-00_2023WN312083.txt,Témata článku,Mezinárodní politické reakce,False,False,False,False,True
2023-11-08T11-17-00_2023WN312083.txt,Témata článku,Vojenské operace Izraele,True,True,True,True,False
2023-11-08T11-17-00_2023WN312083.txt,Témata článku,Teroristické operace,False,False,False,False,True
2023-11-08T11-17-00_2023WN312083.txt,Témata článku,Dílčí konflikty a střety,False,False,False,False,True
2023-11-08T11-17-00_2023WN312083.txt,Témata článku,Dopad na izraelské civilisty,False,False,False,False,True
2023-11-08T11-17-00_2023WN312083.txt,Témata článku,Dopad na palestinské civilisty,False,False,False,False,True
2023-11-08T11-17-00_2023WN312083.txt,Témata článku,Humanitární pomoc,False,False,False,False,True
2023-11-08T11-17-00_2023WN312083.txt,Témata článku,Globální reakce veřejnosti,False,False,False,False,True
2023-11-08T11-17-00_2023WN312083.txt,Témata článku,Ekonomické důsledky,False,False,False,False,True
2023-11-08T11-17-00_2023WN312083.txt,Témata článku,Historie/kontextualizace,True,True,True,True,False
2023-11-08T11-17-00_2023WN312083.txt,Hlavní téma článku,single_choice,Historie/kontextualizace,Historie/kontextualizace,Historie/kontextualizace,Historie/kontextualizace,--WORST-CASE
2023-11-08T11-17-00_2023WN312083.txt,Mediální rámce (multiple),Rámec konfliktu,False,False,False,False,True
2023-11-08T11-17-00_2023WN312083.txt,Mediální rámce (multiple),Rámec budování míru,False,False,False,False,True
2023-11-08T11-17-00_2023WN312083.txt,Mediální rámce (multiple),Humanitární rámec,False,True,False,False,True
2023-11-08T11-17-00_2023WN312083.txt,Mediální rámce (multiple),Historicko-kulturní rámec,True,True,True,True,False
2023-11-08T11-17-00_2023WN312083.txt,Mediální rámce (multiple),Geopolitický rámec,False,False,False,False,True
2023-11-08T11-17-00_2023WN312083.txt,Mediální rámce (multiple),Lokální rámec,False,False,True,False,True
2023-11-08T11-17-00_2023WN312083.txt,Mluvčí,Političtí představitelé Izraele,False,False,False,False,True
2023-11-08T11-17-00_2023WN312083.txt,Mluvčí,Političtí představitelé Palestiny,False,False,False,False,True
2023-11-08T11-17-00_2023WN312083.txt,Mluvčí,Politici z blízkovýchodních zemí,False,False,False,False,True
2023-11-08T11-17-00_2023WN312083.txt,Mluvčí,Politici ze ostatních světových zemí,False,False,False,False,True
2023-11-08T11-17-00_2023WN312083.txt,Mluvčí,Představitelé mezinárodních a neziskových organizací,False,True,True,True,False
2023-11-08T11-17-00_2023WN312083.txt,Mluvčí,Vojenští představitelé Izraele,False,False,False,False,True
2023-11-08T11-17-00_2023WN312083.txt,Mluvčí,Členové teroristických skupin,False,False,False,False,True
2023-11-08T11-17-00_2023WN312083.txt,Mluvčí,Nezávislí experti a analytici,True,False,True,True,False
2023-11-08T11-17-00_2023WN312083.txt,Mluvčí,Média a novináři,True,True,True,True,False
2023-11-08T11-17-00_2023WN312083.txt,Mluvčí,Očití svědci a civilisté z Izraele,False,False,False,False,True
2023-11-08T11-17-00_2023WN312083.txt,Mluvčí,Očití svědci a civilisté z Palestiny,False,False,False,False,True
2023-11-08T11-17-00_2023WN312083.txt,Mluvčí,Jiní,False,False,False,False,True
2023-11-08T17-35-00_2023WN312200.txt,Zpravodajské hodnoty (multiple),Negativita negativity,False,False,False,False,True
2023-11-08T17-35-00_2023WN312200.txt,Zpravodajské hodnoty (multiple),Blízkost proximity,False,False,False,False,True
2023-11-08T17-35-00_2023WN312200.txt,Zpravodajské hodnoty (multiple),Elitní osoby prominence,True,False,True,True,False
2023-11-08T17-35-00_2023WN312200.txt,Zpravodajské hodnoty (multiple),Personalizace personalization,False,False,False,False,True
2023-11-08T17-35-00_2023WN312200.txt,Zpravodajské hodnoty (multiple),Dopad impact,False,True,True,True,False
2023-11-08T17-35-00_2023WN312200.txt,Témata článku,Vnitřní politické dění,True,False,False,False,True
2023-11-08T17-35-00_2023WN312200.txt,Témata článku,Mezinárodní politické reakce,True,True,True,True,False
2023-11-08T17-35-00_2023WN312200.txt,Témata článku,Vojenské operace Izraele,False,False,False,False,True
2023-11-08T17-35-00_2023WN312200.txt,Témata článku,Teroristické operace,False,False,False,False,True
2023-11-08T17-35-00_2023WN312200.txt,Témata článku,Dílčí konflikty a střety,False,False,False,False,True
2023-11-08T17-35-00_2023WN312200.txt,Témata článku,Dopad na izraelské civilisty,False,False,False,False,True
2023-11-08T17-35-00_2023WN312200.txt,Témata článku,Dopad na palestinské civilisty,False,False,False,False,True
2023-11-08T17-35-00_2023WN312200.txt,Témata článku,Humanitární pomoc,False,False,False,False,True
2023-11-08T17-35-00_2023WN312200.txt,Témata článku,Globální reakce veřejnosti,False,False,False,False,True
2023-11-08T17-35-00_2023WN312200.txt,Témata článku,Ekonomické důsledky,True,False,True,True,False
2023-11-08T17-35-00_2023WN312200.txt,Témata článku,Historie/kontextualizace,False,False,True,False,True
2023-11-08T17-35-00_2023WN312200.txt,Hlavní téma článku,single_choice,Ekonomické důsledky,Mezinárodní politické reakce,Mezinárodní politické reakce,Mezinárodní politické reakce,--WORST-CASE
2023-11-08T17-35-00_2023WN312200.txt,Mediální rámce (multiple),Rámec konfliktu,False,False,False,False,True
2023-11-08T17-35-00_2023WN312200.txt,Mediální rámce (multiple),Rámec budování míru,True,False,True,True,False
